"country","specialty","state","respondentId","surveyStatus","lastInteraction","firstInteraction","studyId","title","Q1","Q3","Q4","Q5","Q6","Q7-1","Q7-2","Q7-3","Q8","Q11","Q12-16","Q13-16","Q14","Q15-16","Q16-16","Q20","Q21","Q22","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","Q2","Q23","Q9-1","Q9-6","Q10-1","Q10-6","Q12-7","Q13-7","Q15-7","Q16-7","Q17","Q18","Q19","Q9-16","Q10-16","Q12-10","Q12-14","Q13-10","Q13-14","Q15-10","Q16-10","Q12-11","Q12-12","Q13-11","Q13-12","Q15-11","Q15-12","Q16-11","Q16-12","Q9-12","Q9-14","Q10-12","Q10-14","Q12-1","Q12-17","Q13-1","Q13-17","Q15-14","Q16-14","Q9-8","Q10-8","Q15-4","Q16-4","Q9-7","Q9-11","Q10-7","Q10-11","Q12-2","Q13-2","Q12-6","Q13-6","Q15-1","Q15-2","Q15-5","Q15-13","Q16-1","Q16-2","Q16-5","Q16-13","Q9-2","Q9-3","Q10-2","Q10-3","Q12-3","Q12-13","Q13-3","Q13-13","Q9-13","Q10-13","Q12-8","Q13-8","Q15-8","Q16-8","Q12-9","Q13-9","Q15-9","Q16-9","Q15-6","Q16-6","Q9-10","Q10-10","Q15-15","Q16-15","Q12-4","Q13-4","Q12-15","Q13-15","Q15-3","Q16-3","Q12-5","Q13-5","Q9-5","Q10-5","Q9-9","Q10-9","Q9-15","Q10-15","Q9-4","Q10-4","Q9-17","Q10-17","Q15-17","Q16-17","label","WAVE","pulseId","surveyTime","treatment_setting","efficacy_overall_1","efficacy_overall_2","efficacy_overall_3","efficacy_overall_4","efficacy_overall_5","efficacy_overall_6","efficacy_overall_7","efficacy_overall_8","efficacy_overall_9","efficacy_overall_10","efficacy_overall_11","efficacy_overall_12","efficacy_overall_13","efficacy_overall_14","efficacy_overall_15","efficacy_overall_16","efficacy_overall_17","efficacy_overall_18","efficacy_overall_19","efficacy_overall_20","efficacy_overall_21","efficacy_overall_22","safety_overall_1","safety_overall_2","safety_overall_3","safety_overall_4","safety_overall_5","safety_overall_6","safety_overall_7","safety_overall_8","safety_overall_9","safety_overall_10","safety_overall_11","safety_overall_12","safety_overall_13","safety_overall_14","safety_overall_15","safety_overall_16","safety_overall_17","safety_overall_18","safety_overall_19","safety_overall_20","safety_overall_21","safety_overall_22","current_wave"
"US","Family Medicine / Practice (FP)","California","2e5a4531-8853-416a-bb54-5eea1f8424a3","Completed","2020-05-06T11:27:17.517462","2020-05-06T11:22:19.685284","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","6","2","1,2,3","2","7","1","1","18",,,,,,,"2","1","2","8","1,2,5","6",,,"2",,,"2","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",4.963866666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"US","Pain Medicine","Puerto Rico","b5ac24ef-256b-4c3c-885c-223e3282fdb0","Completed","2020-05-06T11:24:49.160269","2020-05-06T11:22:21.945602","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","1","1","1","3",,,,,,,,,,,"6","1",,,"1,2,7",,,,,,,"2","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",2.4535833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Family Medicine / Practice (FP)","Arkansas","5f802dfa-0c56-4316-b902-c8984b338a21","Completed","2020-05-06T11:24:35.211251","2020-05-06T11:22:53.387095","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","1","3","1","3",,,,,,,,,,,"1","1",,,"2,5,7",,,,,,,"2","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.6970666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Radiology","Tennessee","dd01bfed-551e-4a53-a30a-e0b8faea56ba","Completed","2020-05-06T11:24:14.852675","2020-05-06T11:22:51.225978","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","3","4","4",,,,,,,,,,,,,,,,"1,2,3",,,,,,,"2","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.3937833333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Radiology","New York","b8f7a054-b655-47c5-bd77-740b2178c759","Completed","2020-05-06T11:23:51.837918","2020-05-06T11:22:23.888238","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","2","1","3","4",,,,,,,,,,,,,,,,"2,4,5",,,,,,,"2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.4658166666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Internal Medicine","Pennsylvania","43b3769f-d26f-41bb-957a-4bc9d3047d0c","Completed","2020-05-06T11:22:23.153874","2020-05-06T11:15:00.608581","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","3","3","1,2,3","1","1","6","2",,"8,9,14,16","2","3","2,8,9,10,14",,,"5","6","2","1,2,3,6","1,2,5",,"8,9,13","7,8,9,17","2",,,"2","3",,,,,,,,,,,,,,,,"2",,"3","3","3",,,,,,,,,,,,,,,,,"2","3",,,,,,,,,,,,,,"1",,,,"2",,,,,,,,,,,,,"1","5","1","4","4","6","3","3",,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",7.37575,4,,,,,,,,"1","4",,,,,"2",,"2",,,,,,,,"1",,,,,,"1","3","3",,,,"2",,,,,,,,,0
"US","Cardiothoracic surgery - Thoracic Surgery","New Jersey","1652d21a-7e7a-4bca-89ae-1307c26ece7a","Completed","2020-05-06T11:21:41.649828","2020-05-06T11:15:43.940953","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","3","4","1,2,3","1","1","3","7",,"7,9,10,14",,,"7,9,10,11,14",,,"5","1","1","1,2,4,6","3,5,7",,"6,13,17,21,22,23","6,8,13,17,18,20,21,23","2",,,"2","-1","10",,,,,"2","2","2","3","1","2","do not know",,,"2","2","2","2","2","2",,,,,"2",,"2",,,,,,,,,,"2","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","2","2","2",,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",5.9618166666666665,4,,,,,,,"2",,"2","2",,,,"2",,,,,,,,,,,,,,,"3",,"2","2","2",,,"2",,,,,,,,,0
"US","Cardiothoracic surgery - Thoracic Surgery","Georgia","0251b7ec-320b-4cdf-96df-71cadf8646a2","Completed","2020-05-06T11:21:39.85298","2020-05-06T11:19:49.465414","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","3","3","4",,,,,,,,,,,,,,,,"2,4,7",,,,,,,"1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.8397833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","General Surgery","North Carolina","1168840b-6ecd-4e11-9f04-94d99799ac95","Completed","2020-05-06T11:15:14.920491","2020-05-06T11:14:33.890841","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","3","1","4",,,,,,,,,,,,,,,,"1,4,5",,,,,,,"2","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",0.6838333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Psychiatry","Indiana","8392bf43-46d2-4bfa-9d7f-ff49a7e226d3","Completed","2020-05-06T11:15:12.277154","2020-05-06T11:12:58.019562","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","2","3","2","3",,,,,,,,,,,,,,,,"3,4,7",,,,,,,"2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",2.2376333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Psychiatry","New York","a3212c5b-cd61-4daf-94da-0849bc60e22f","Completed","2020-05-06T11:14:16.912071","2020-05-06T11:13:02.445421","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","6","1","4",,,,,,,,,,,,,,,,"2,4,5",,,,,,,"2","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.2411166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Allergy & Immunology","Michigan","2b376890-1bf7-422b-989a-adc4968f780a","Completed","2020-05-06T11:13:02.961027","2020-05-06T11:10:46.042935","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","1","3","1,3","6",,,,,,,,,,,"6","1",,,"1,2,4",,,,,,,"1","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",2.2819833333333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Obstetrics & Gynecology","North Carolina","15495ba3-bf22-4a6e-aa71-e8fa61fe5d78","Completed","2020-05-06T11:11:44.788019","2020-05-06T11:10:13.885305","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","5","3","4",,,,,,,,,,,,,,,,"2,3,4",,,,,,,"2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.51505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Family Medicine / Practice (FP)","Florida","103af044-8bdd-4156-b56e-b739788d0f92","Completed","2020-05-06T11:10:11.840756","2020-05-06T11:07:54.366935","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","3","4","1","4",,,,,,,,,,,"3","1",,,"1,2,5",,,,,,,"2","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",2.291233333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Anesthesiology","Florida","b44e3ea4-0b51-428a-a88d-0da6b8d6d4eb","Completed","2020-05-06T11:09:24.560817","2020-05-06T11:08:16.59301","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","1","3","4",,,,,,,,,,,,,,,,"1,2,6",,,,,,,"1","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.1327833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Rheumatology","New York","3ec860f0-ad5f-4ab8-ae19-503b5b2cc367","Completed","2020-05-06T11:02:23.806808","2020-05-06T10:53:07.540936","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","1","2","1,2,3","3","4","1","1","8,14,16",,,,,,,"2","1","1","7","2,3,5","5,6,8,9,15,22,24",,,"2",,,"2","5","1",,,,,,,,,,,,"3","3",,,,,,,,,,,,,,,,"3",,"3",,,,,,,"6","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",9.271099999999999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"US","Internal Medicine","Hawaii","4f5f3e1c-df31-464e-aeb2-4916dbe1b818","Completed","2020-05-06T09:46:25.830527","2020-05-06T09:44:38.131599","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","7","2","4",,,,,,,,,,,,,,,,"3,4,5",,,,,,,"1","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.7949833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Radiology","Michigan","664670de-66ee-4a1a-986f-9e92ea62213b","Completed","2020-05-06T08:51:52.816984","2020-05-06T08:46:05.408559","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","3","2","1,2,3","2","2","2","3",,"4,7,8,12,14,16","3","3","4,7,8,12,14,16","4","3","6","6","2","1,2,4,6","2,3,4",,"4,6,7,11,15,17,18,20","4,6,7,11,13,15,17,18,20,21","2",,,"2","-1",,,,,,"3","4","3","3","4",,"n/a",,,,"2",,"2",,,,"4",,"4",,"5",,"4",,,,,,,,,"3","2",,,"5","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","5","2","5",,,,,,,,,,,"4","4",,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",5.790133333333333,4,,,,"4",,,"4","5",,,,"4",,"2",,"3",,,,,,,,,,"4",,,"3","5",,,,"4",,"2",,"3",,,,,,,0
"US","Endocrinology","California","3e11c444-6853-4825-9a7b-4c0f0d8ec5ec","Completed","2020-05-06T05:05:16.898795","2020-05-06T05:03:58.02597","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","2","3","3","4",,,,,,,,,,,,,,,,"1,2,3",,,,,,,"2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.31455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Internal Medicine","Washington","4a037183-5c07-4e59-b045-32723716e36d","Completed","2020-05-06T04:01:32.868272","2020-05-06T03:57:18.565645","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","4","3","1","2",,,,,,,,,,,"2","1",,,"1,5,6",,,,,,,"2","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",4.238383333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Psychiatry","New Jersey","5ee85706-534e-4324-bf00-79924789d44c","Completed","2020-05-06T03:27:38.826229","2020-05-06T03:26:10.156848","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","3","3","1,3","2",,,,,,,,,,,"6","6",,,"2,3,4",,,,,,,"2","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.4778333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","General Practice (GP)","Hawaii","982b946b-5bcd-4862-86d6-331b6e08cfe7","Completed","2020-05-06T02:10:45.531827","2020-05-06T02:08:39.972818","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","7","3","1","2",,,,,,,,,,,"2","6",,,"2,3,4",,,,,,,"1","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",2.09265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Orthopedic Surgery","Connecticut","f8ca0003-c29b-4be0-a282-2c1d17219b08","Completed","2020-05-06T02:05:30.685426","2020-05-06T02:03:38.455439","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","1","3","1","1,3","3",,,,,,,,,,,"2","1",,,"1,3,5",,,,,,,"2","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.8705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Family Medicine / Practice (FP)","Texas","b2e19514-6b23-4d09-8626-9b9bc71da905","Completed","2020-05-06T01:46:49.024664","2020-05-06T01:43:54.795112","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","2","3","2","1,2,3","3","2","3","4",,"2,3,5,12,14",,,"1,3,5,10,12,14",,,"3","3","2","2,4,5","2,4,5",,"1,2,3,8,9,10,13,15","2,4,5,9,13","2",,,"1","0",,,,,,,,,,,,,,,,"4",,"5","5","4",,"4",,"5",,"4",,"4",,,,,,,,,"4","5",,,,,,,,,"5","4",,,"4",,"4",,"5",,"5",,,,,,"5",,"5",,,,,,,,,,,,,,,,,,,,,,"5","5","4","4",,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",2.9038166666666667,4,,"4","5",,"4",,,,,,,"5",,"5",,,,,,,,,"5",,"5",,"5",,,,,"4",,"4",,"5",,,,,,,,,0
"US","Family Medicine / Practice (FP)","Florida","8186c108-2ce1-48c1-aa64-ab360bcc7a73","Completed","2020-05-06T01:36:19.50341","2020-05-06T01:33:44.790681","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","2","3","3","1,2","3","3","4","6",,"1,2,4,5,9,11,12",,,"2,3,9,12",,,"2","3","2","2,3,6","2,3,5",,"2,4,5,13,15","2,3,8,11,23","2",,,"1","0",,,,,,,,,,,,,,,,,,,,,"4","4","4","4",,"5",,"4",,,,,"4",,"4",,,,,,,,,,,,"4","4",,,,"5",,,,"5",,,,,,,,,,,,,,,,,"5","5","5","5",,,,,,,"4","4",,,"4","4","5","5",,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",2.57855,4,"4","4",,"4","5",,,,"5",,"4","4",,,,,,,,,,,,"5","4",,,,,,"5",,,"4",,,,,,,,,,,0
"US","Gastroenterology","Texas","04fe255d-2a30-4c58-bef4-bff31260d94b","Completed","2020-05-06T01:28:45.333582","2020-05-06T01:26:57.337769","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","3","1","1","5",,,,,,,,,,,"6","2",,,"1,3,4",,,,,,,"2","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.7999333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Endocrinology","New York","6bb67f51-38be-41a2-bbe1-d4cc1bb43523","Completed","2020-05-06T01:13:51.774499","2020-05-06T01:12:18.996888","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","4","1","3","1","3",,,,,,,,,,,"6","6",,,"2,3,6",,,,,,,"1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.5463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Family Medicine / Practice (FP)","Michigan","7a721d18-7dc9-4f22-b16f-0107ca0790b7","Completed","2020-05-06T01:05:53.451882","2020-05-06T00:57:15.919324","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","2","2","1","1,2,3","6","7","7","7",,"5,7,14,16","3","3","7,16","4","3","4","3","1","1,2,3,4,5,6","2,5,6",,"6,13,15,22,24","6,7,13,15,17,23,25","2",,,"2","0","30",,,,,"3","3","4","2","2","3","standard dosing",,,,"2",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","2",,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",8.625533333333333,4,,,,,"2",,"3",,,,,,,"2",,"3",,,,,,,,,,,,,"2",,,,,,,,,"3",,,,,,,0
"US","Infectious Diseases","Pennsylvania","289d88f2-3ec1-40fc-bd82-27a163bd4a71","Completed","2020-05-06T01:02:35.816722","2020-05-06T00:55:50.452921","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","2","3","3","1,2,3","3","4","5","4",,"10,14,16","2","3","10,16","2","3","2","2","1","1,2,3,4,5,6","1,3,5",,"3,13,15","6,9,15","2",,,"2","0","10",,,,,,,,,,,,,,"3","2","3","3","3","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",6.756066666666666,4,,,,,,,,,,"3",,,,"2",,"2",,,,,,,,,,,,,,,,"3",,,,,,"2",,,,,,,0
"US","Endocrinology","New York","e2f54d7d-dad9-4125-92e4-804fd0d4246a","Completed","2020-05-06T00:33:59.62976","2020-05-06T00:31:15.665541","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","6","3","2,3",,"5","1","1","16",,,,,,,,,"1","3","1,2,7","19",,,"2",,,"2","6","4",,,,,,,,,,,,"2","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",2.7327333333333335,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"US","Gastroenterology","North Carolina","9b47efea-ae1a-4a3d-95f3-db902301ca36","Completed","2020-05-06T00:09:22.377845","2020-05-06T00:07:56.959268","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","3","5","2","1","3",,,,,,,,,,,"5","5",,,"1,5,7",,,,,,,"2","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.4236333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"US","Family Medicine / Practice (FP)","Colorado","8df34bde-ac6f-4659-8ffc-fabf1c92e6cd","Completed","2020-05-05T23:39:14.111156","2020-05-05T23:37:26.47348","14bad299-a3d1-4a50-b888-fadd24bc627f","COVID-19 Global Study: Share Your Perspective","4","7","2","4",,,,,,,,,,,,,,,,"1,5,7",,,,,,,"2","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave7_en",7,"14bad299-a3d1-4a50-b888-fadd24bc627f",1.7939666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
