"country","specialty","state","respondentId","surveyStatus","lastInteraction","firstInteraction","studyId","title","Q1","Q3","Q4","Q5","Q26","Q27","Q28","Q2","Q6","Q7-1","Q7-2","Q7-3","Q9","Q10","Q12-4","Q12-5","Q12-7","Q12-14","Q13-2","Q13-5","Q13-7","Q13-14","Q15-4","Q15-5","Q15-7","Q15-14","Q16-2","Q16-5","Q16-7","Q16-14","Q17","Q18","Q19","Q24","Q25","Q12-2","Q12-3","Q12-9","Q12-11","Q12-13","Q13-3","Q13-4","Q13-11","Q13-13","Q15-2","Q15-3","Q15-9","Q15-11","Q15-13","Q16-3","Q16-4","Q16-11","Q16-13","Q20","Q21-1","Q21-2","Q22-1","Q22-2","Q22-3","Q22-4","Q22-5","Q22-6","Q22-7","Q22-8","Q23","Q13-9","Q16-9","Q8","Q12-12","Q13-1","Q13-12","Q15-12","Q16-1","Q16-12","Q11-2","Q11-5","Q11-11","Q11-13","Q14-2","Q14-5","Q14-11","Q14-13","Q12-8","Q13-8","Q15-8","Q16-8","Q13-15","Q16-15","Q11-4","Q14-4","Q11-9","Q14-9","Q12-17","Q15-17","Q11-1","Q11-19","Q14-1","Q14-19","Q11-12","Q14-12","Q12-10","Q13-10","Q15-10","Q16-10","Q11-7","Q14-7","Q12-1","Q12-6","Q15-1","Q15-6","Q13-17","Q13-19","Q16-17","Q16-19","Q13-6","Q16-6","Q11-10","Q14-10","Q12-19","Q13-18","Q15-19","Q16-18","Q12-15","Q15-15","Q11-8","Q11-17","Q14-8","Q14-17","Q11-3","Q14-3","Q12-18","Q15-18","Q13-16","Q13-20","Q16-16","Q16-20","Q11-14","Q11-21","Q12-21","Q14-14","Q14-21","Q15-21","Q12-16","Q15-16","Q12-20","Q15-20","Q11-16","Q14-16","Q11-18","Q14-18","Q11-6","Q14-6","Q11-15","Q14-15","Q11-20","Q14-20","Q13-21","Q16-21","label","WAVE","pulseId","surveyTime","current_wave","treatment_setting","efficacy_overall_1","efficacy_overall_2","efficacy_overall_3","efficacy_overall_4","efficacy_overall_5","efficacy_overall_6","efficacy_overall_7","efficacy_overall_8","efficacy_overall_9","efficacy_overall_10","efficacy_overall_11","efficacy_overall_12","efficacy_overall_13","efficacy_overall_14","efficacy_overall_15","efficacy_overall_16","efficacy_overall_17","efficacy_overall_18","efficacy_overall_19","efficacy_overall_20","efficacy_overall_21","efficacy_overall_22","safety_overall_1","safety_overall_2","safety_overall_3","safety_overall_4","safety_overall_5","safety_overall_6","safety_overall_7","safety_overall_8","safety_overall_9","safety_overall_10","safety_overall_11","safety_overall_12","safety_overall_13","safety_overall_14","safety_overall_15","safety_overall_16","safety_overall_17","safety_overall_18","safety_overall_19","safety_overall_20","safety_overall_21","safety_overall_22"
"US","Internal Medicine","Illinois","21da761a-0272-4f3c-bb26-2fad37079300","Completed","2020-04-20T21:11:46.245964","2020-04-20T21:09:20.532885","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","2","3","1","1","1",,"2,3,5","0","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",2.42855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Gastroenterology","New York","b501789a-01b0-4f71-b618-8bd1377d2bd3","Completed","2020-04-21T22:53:08.983661","2020-04-21T22:51:43.752522","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","1","5","3","1,3","2","3","1,2,3","-1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.4205166666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Gastroenterology","Oregon","71bc17be-4f59-4c24-916e-6c664315276a","Completed","2020-04-22T04:46:15.973508","2020-04-22T04:43:51.994793","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","2","3","2","4","1",,"1,3,9","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",2.3996500000000003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Rheumatology","Illinois","2bf76a30-075e-4ece-9f5c-2757d54fb6ae","Completed","2020-04-24T14:44:12.315724","2020-04-24T14:42:18.86574","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","6","2","4","2","2","3,9,10","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.8908333333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Gastroenterology","New Jersey","e25a8994-c00d-4f1f-b7b3-6aa1aef2a0ea","Completed","2020-04-24T17:45:51.045863","2020-04-24T17:44:09.829908","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","5","1","4","2","1","1,6,10","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.6869333333333332,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Internal Medicine","Maryland","9b06e7aa-1aff-4ed1-890c-0d14b273d304","Completed","2020-04-23T22:47:35.760862","2020-04-23T22:45:41.764013","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","3","2","1","2","2","2,3,5","2","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.8999333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Allergy & Immunology","Texas","940c3cee-a03c-470b-ba88-1f20dffa7cd9","Completed","2020-04-22T02:47:13.016473","2020-04-22T02:45:17.958428","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","1","1","3","1","1",,"2,4,5","-1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.9176333333333335,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Anesthesiology","Connecticut","fe162f30-6199-44a5-865e-c3820acfea00","Completed","2020-04-22T12:29:39.597195","2020-04-22T12:23:42.564176","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","5","4","2","2","2","1,2,5","4",,"1","1","7",,"7,8",,,,,,,"3",,,,,,,,"4",,"2","1","3","3","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",5.950550000000001,0,5,,,,,,,"3","3",,,,,,,,,,,,,,,,,,,,,"4","5",,,,,,,,,,,,,,
"US","Allergy & Immunology","Ohio","7e682638-6cf2-4744-afbc-6366de7a5042","Completed","2020-04-24T15:40:42.753308","2020-04-24T15:38:13.8043","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","3","1","1","1",,"1,3,10","3","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",2.4824833333333336,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Anesthesiology","New Jersey","9fedd20d-c390-4b61-89f0-118777b8b9a1","Completed","2020-04-20T21:41:58.644359","2020-04-20T21:32:28.463366","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","2","2","2","2","3","2,4,5","2",,"1","3","1","2,4,5,11,12,13",,"4","2",,,,,,,"4","5",,,,,,,"3","2","2","6","4","3",,,"3","3",,,,,"4",,,"5","5",,,,,"2,6,7","5","5","2","4","5","7","6","1","8","3","​",,,,"3",,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",9.503016666666667,0,3,,"3",,"4","2",,,,,,"3","3","3",,,,,,,,,,,"4",,"4","5",,,,,,"5","5","5",,,,,,,,,
"US","Physical Medicine & Rehabilitation (Physiatry)","Georgia","70a3e2cf-eed1-4ff2-b9f3-f2151c456919","Completed","2020-04-21T02:55:09.367962","2020-04-21T02:53:36.090321","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","6","1","4","1",,"2,4,5","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.5546166666666668,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Obstetrics & Gynecology","Pennsylvania","1274895c-5c55-48e0-abe8-7fa9c55c2017","Completed","2020-04-22T02:09:54.29091","2020-04-22T02:07:33.905728","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","2","4","2","4","2","1","2,3,5","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",2.33975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Emergency Medicine","California","d4aad95d-883e-4a05-9385-ca25623389f2","Completed","2020-04-20T21:12:47.946681","2020-04-20T21:11:11.137989","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","5","1","1","2","1","2,3,5","4","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.6134833333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Obstetrics & Gynecology","Massachusetts","29945a46-c750-456f-a5ee-9b77e503eb4a","Completed","2020-04-21T22:00:10.716344","2020-04-21T21:57:32.917433","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","2","5","3","4","2","5","1,2,3","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",2.6299833333333336,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Obstetrics & Gynecology","Texas","060c1181-57dc-4225-bc74-8334b857e5d8","Completed","2020-04-21T23:26:02.906952","2020-04-21T23:23:42.59993","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","3","3","4","2","2","2,5,7","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",2.33845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Obstetrics & Gynecology","California","8ea0e06a-38ec-41ea-9483-a2e4fa2072b9","Completed","2020-04-22T00:21:06.200582","2020-04-22T00:17:46.255197","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","4","2","1,2,3","2","4","1,2,10","2","1","2","1","1",,,,,,,,,,,,,,,,,,,"3","3","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",3.3324166666666666,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Obstetrics & Gynecology","California","4733f9bf-4991-485d-a505-cb3cd162edf7","Completed","2020-04-23T21:57:01.62593","2020-04-23T21:55:40.393827","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","2","7","1","4","2","2","3,9,10","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.3538666666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Internal Medicine","California","b6aa0b49-c0e0-4389-9c7b-2256bfb2710b","Completed","2020-04-22T18:26:47.015368","2020-04-22T18:24:30.098821","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","1","7","1","4","1",,"3,4,5","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",2.28195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","Oklahoma","b4fe8902-9487-4220-99c3-9fca36b50097","Completed","2020-04-21T06:36:46.77359","2020-04-21T06:25:38.612026","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","2","5","1","1,2","2","1","8,9,10","0","4","3","1","1",,,,,,,,,,,,,,,,,,,"1","2","5",,,,,,,,,,,,,,,,,,,,,"1","6","6","2","3","5","6","1","4","7","8","​",,,"5",,,,,,,,"2",,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",11.136016666666666,0,1,,,,,"2",,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","Hawaii","1b8f4d72-7afc-40c6-8dd0-2e03341a5cab","Completed","2020-04-21T22:28:12.291678","2020-04-21T22:17:36.503875","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","1","3","3","4","1",,"2,9,10","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",10.596466666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","New York","a95246f7-2bad-4c8d-879e-603624492990","Completed","2020-04-21T23:49:09.493756","2020-04-21T23:29:05.040509","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","2","3","2","2","2","2","1,3,8","0",,"2","1","1",,,,,,,,,,,,,,,,,,,"3","3","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,"2",,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",20.074216666666665,0,1,,,,,"2",,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,
"US","Allergy & Immunology","New Jersey","2a1d39f4-762a-43e7-939b-41b19589f009","Completed","2020-04-24T00:34:32.833577","2020-04-24T00:32:38.727342","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","4","7","1","1","1",,"3,5,6","7","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.9017666666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Otolaryngology (ORL / ENT)","Illinois","9cd032b5-59f8-4eab-8e4a-2d609b93a461","Completed","2020-04-20T13:20:40.687041","2020-04-20T13:16:58.148822","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","4","1","1,2","2","4","2,3,5","2","2","2","1","1",,,,,,,,,,,,,,,,,,,"1","2","5",,,,,,,,,,,,,,,,,,,,,"2","6","6","1","3","4","5","2","7","6","8","​none",,,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",3.7089833333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Otolaryngology (ORL / ENT)","Ohio","a70265a9-a655-4bb9-ba90-440df3109e5c","Completed","2020-04-21T23:39:18.454211","2020-04-21T23:33:06.546782","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","3","2","4","2","4","3,5,7","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",6.198466666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Allergy & Immunology","New Jersey","6317d195-ee81-4788-a418-ea39a2e9b546","Completed","2020-04-23T23:21:56.3758","2020-04-23T23:18:17.069356","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","2","3","2","1,2","1",,"3,9,10","0","3","2","1","1",,,,,,,,,,,,,,,,,,,"3","3","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,4,5,11,12,13",,,,,,,"2","1","2","2","4","4","4","4",,,,,,,"2","4",,,,,"1",,"4",,"2","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",3.6551,0,1,"1","2",,"2","1",,,,,,"2","2","2",,,,,,,,,,"4","4",,"4","4",,,,,,"4","4","4",,,,,,,,,
"US","Anesthesiology","Georgia","17af3728-ccf4-4d55-a564-3bac51718375","Completed","2020-04-24T03:21:56.915445","2020-04-24T03:19:42.872273","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","1","3","4","4","1",,"3,4,5","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",2.2340500000000003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Emergency Medicine","Texas","e1437b79-0970-4bc4-be10-9f00aa366fe5","Completed","2020-04-22T00:26:32.641052","2020-04-22T00:20:06.952866","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","4","1","1,2,3","2","2","1,3,10","2","2","2","2","2","2,4,11,13","2,4,11,13","2",,,,"1",,,,"2",,,,"2",,,,"1","2","1","6","6","2",,,"2","2",,"1","1","1","3",,,"4","4",,"2","4","4","1,2","1","2","1","2","4","5","3","8","7","6","​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",6.4281500000000005,0,4,,"1",,"1",,,,,,,"1",,"1",,,,,,,,,,,"2",,"2",,,,,,,"4",,"4",,,,,,,,,
"US","Emergency Medicine","Louisiana","a75c323f-9d27-4d14-bcff-cd2ba3098b9c","Completed","2020-04-21T21:50:16.864425","2020-04-21T21:38:07.955232","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","1","4","3","1,2,3","2","6","2,4,5","-1","1","1","7","2","4","22","1",,,,,,,,"1",,,,,,,,"2","Combination ","5","2","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",12.148483333333333,0,4,,,,"1",,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,
"US","Anesthesiology","Minnesota","8fc6c3d2-b02c-428b-acaf-8d227da2fc9e","Completed","2020-04-21T21:45:02.485986","2020-04-21T21:43:12.787139","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","6","3","4","1",,"2,3,7","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.8282999999999998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Cardiothoracic surgery - Thoracic Surgery","Texas","111d80a9-38fa-43bb-81f7-a44e0ab69a8f","Completed","2020-04-21T22:58:45.626764","2020-04-21T22:57:08.646171","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","2","2","3","4","1",,"1,2,10","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",1.6163333333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Psychiatry","Florida","be05cd38-957e-4101-96df-c11ff4ec4165","Completed","2020-04-21T22:22:51.085434","2020-04-21T22:20:05.013755","ebdfbc19-a3aa-410a-98f7-1b767b3e9dce","The world needs your perspective on COVID-19","3","4","1","4","1",,"3,5,9","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave5_en",5,"ebdfbc19-a3aa-410a-98f7-1b767b3e9dce",2.767866666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
